Source,Asset ID,Title,Region,Location,Licence,Paid Ads OK,Tags,Credit,File Type,File Size,Resolution,Date Added,Source URL,Local Path,In Library
Tourism New Zealand,234957,"Christchurch City, Christchurch",Canterbury,"Christchurch City, Christchurch",WorldWide - Unpaid Only,No,"activities, Activity, art, Art gallery, Canterbury, Christchurch, Christchurch Art Gallery, city, culture, exclusive license, Gallery, Image, Rainy day activity, TNZ exclusive license, Urban, Urban Campaign, wine and food",Alistair Guthrie,JPG,23.69 MB,5504×8256px,16/11/2023,https://visuals.newzealand.com/asset-page/234957-christchurch-city-christchurch,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\234957-christchurch-city-christchurch.jpg,Yes
Tourism New Zealand,234933,"Auckland City, Auckland",Auckland,"Auckland City, Auckland",WorldWide - Unpaid Only,No,"activities, Activity, Auckland, Auckland city, Auckland viaduct, city, Dining, exclusive license, food, Food and Beverage Industry Toolkit, food and drink, food and wine, food & drink, food experience, Food & Wine, Fun Things To Do, Image, Karangahape Road, K Road, People, Pici, Pici restaurant, restaurant, St Kevins Arcade, Tamaki Makaurau, TNZ exclusive license, Urban, Urban Campaign, Viaduct, waterfront, wine and food",Alistair Guthrie,JPG,26.87 MB,5504×8256px,16/11/2023,https://visuals.newzealand.com/asset-page/234933-auckland-city-auckland,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\234933-auckland-city-auckland.jpg,Yes
Tourism New Zealand,234913,"Auckland City, Auckland",Auckland,"Auckland City, Auckland",WorldWide - Unpaid Only,No,"Auckland, Auckland city, bar, Bar Albert, city, City views, Cocktail, Cocktail bar, cocktails, Dining, exclusive license, Food and Beverage Industry Toolkit, food and drink, food and wine, food & drink, Image, People, Tamaki Makaurau, TNZ exclusive license, Urban, Urban Campaign, wine and food",Alistair Guthrie,JPG,22.4 MB,8256×5504px,16/11/2023,https://visuals.newzealand.com/asset-page/234913-auckland-city-auckland,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\234913-auckland-city-auckland.jpg,Yes
Tourism New Zealand,234945,"Christchurch City, Christchurch",Canterbury,"Christchurch City, Christchurch",WorldWide - Unpaid Only,No,"Amazonita, Canterbury, Christchurch, city, cocktails, Dining, food, Food and Beverage Industry Toolkit, food and drink, food and wine, food & drink, food experience, Image, restaurant, Urban, Urban Campaign, wine and food",Alistair Guthrie,JPG,21.29 MB,8256×5504px,16/11/2023,https://visuals.newzealand.com/asset-page/234945-christchurch-city-christchurch,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\234945-christchurch-city-christchurch.jpg,Yes
Tourism New Zealand,234946,"Christchurch City, Christchurch",Canterbury,"Christchurch City, Christchurch",WorldWide - Unpaid Only,No,"Amazonita, bar, Canterbury, Christchurch, city, Cocktail bar, cocktails, Dining, food, Food and Beverage Industry Toolkit, food and drink, food and wine, food & drink, food experience, Food & Wine, Image, restaurant, Urban, Urban Campaign, wine and food",Alistair Guthrie,JPG,20.66 MB,8256×5504px,16/11/2023,https://visuals.newzealand.com/asset-page/234946-christchurch-city-christchurch,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\234946-christchurch-city-christchurch.jpg,Yes
Tourism New Zealand,234959,"Christchurch City, Christchurch",Canterbury,"Christchurch City, Christchurch",WorldWide - Unpaid Only,No,"activities, Activity, art, Art gallery, Canterbury, Christchurch, Christchurch Art Gallery, city, culture, exclusive license, Gallery, Image, Rainy day activity, TNZ exclusive license, Urban, Urban Campaign, wine and food",Alistair Guthrie,JPG,24.78 MB,8256×5504px,16/11/2023,https://visuals.newzealand.com/asset-page/234959-christchurch-city-christchurch,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\234959-christchurch-city-christchurch.jpg,Yes
Tourism New Zealand,234947,"Christchurch City, Christchurch",Canterbury,"Christchurch City, Christchurch",WorldWide - Unpaid Only,No,"Amazonita, Canterbury, Christchurch, city, cocktails, Dining, exclusive license, food, Food and Beverage Industry Toolkit, food and drink, food and wine, food & drink, food experience, Image, restaurant, TNZ exclusive license, Urban, Urban Campaign, wine and food",Alistair Guthrie,JPG,26.02 MB,5504×8256px,16/11/2023,https://visuals.newzealand.com/asset-page/234947-christchurch-city-christchurch,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\234947-christchurch-city-christchurch.jpg,Yes
Tourism New Zealand,234956,"Christchurch City, Christchurch",Canterbury,"Christchurch City, Christchurch",WorldWide - Unpaid Only,No,"activities, Activity, art, Art gallery, Canterbury, Christchurch, Christchurch Art Gallery, city, culture, exclusive license, Gallery, Image, Rainy day activity, TNZ exclusive license, Urban, Urban Campaign, wine and food",Alistair Guthrie,JPG,27.07 MB,8256×5504px,16/11/2023,https://visuals.newzealand.com/asset-page/234956-christchurch-city-christchurch,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\234956-christchurch-city-christchurch.jpg,Yes
Tourism New Zealand,234935,"Auckland City, Auckland",Auckland,"Auckland City, Auckland",WorldWide - Unpaid Only,No,"activities, Activity, Auckland, Auckland city, Auckland viaduct, bar, city, Cocktail bar, cocktails, Dining, food, Food and Beverage Industry Toolkit, food and drink, food and wine, food & drink, food experience, Food & Wine, Fun Things To Do, Image, Karangahape Road, K Road, People, Pici, Pici restaurant, restaurant, St Kevins Arcade, Tamaki Makaurau, Urban, Urban Campaign, Viaduct, waterfront, wine and food",Alistair Guthrie,JPG,21.02 MB,5504×8256px,16/11/2023,https://visuals.newzealand.com/asset-page/234935-auckland-city-auckland,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\234935-auckland-city-auckland.jpg,Yes
Tourism New Zealand,234923,"Auckland City, Auckland",Auckland,"Auckland City, Auckland",WorldWide - Unpaid Only,No,"Acitivties, activities, Activity, Auckland, Auckland city, Auckland viaduct, bar, Cocktail, Cocktail bar, cocktails, exclusive license, food, Food and Beverage Industry Toolkit, food and drink, food and wine, food & drink, Fun Things To Do, Holey Moley, Image, karaoke, Mini golf, Minigolf, People, Tamaki Makaurau, TNZ exclusive license, Urban, Urban Campaign, Viaduct, waterfront",Alistair Guthrie,JPG,17.5 MB,5504×8256px,16/11/2023,https://visuals.newzealand.com/asset-page/234923-auckland-city-auckland,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\234923-auckland-city-auckland.jpg,Yes
Tourism New Zealand,234938,"Auckland City, Auckland",Auckland,"Auckland City, Auckland",WorldWide - Unpaid Only,No,"activities, Activity, Auckland, Auckland city, Auckland viaduct, city, Dining, food, Food and Beverage Industry Toolkit, food and drink, food and wine, food & drink, food experience, Food & Wine, Fun Things To Do, Image, Karangahape Road, K Road, People, Pici, Pici restaurant, restaurant, St Kevins Arcade, Tamaki Makaurau, Urban, Urban Campaign, Viaduct, waterfront, wine and food",Alistair Guthrie,JPG,21.18 MB,5504×8256px,16/11/2023,https://visuals.newzealand.com/asset-page/234938-auckland-city-auckland,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\234938-auckland-city-auckland.jpg,Yes
Tourism New Zealand,234931,"Auckland City, Auckland",Auckland,"Auckland City, Auckland",WorldWide - Unpaid Only,No,"activities, Activity, Auckland, Auckland city, Auckland viaduct, bar, city, Cocktail bar, cocktails, Dining, food, Food and Beverage Industry Toolkit, food and drink, food and wine, food & drink, food experience, Food & Wine, Fun Things To Do, Image, Karangahape Road, K Road, People, Pici, Pici restaurant, restaurant, St Kevins Arcade, Tamaki Makaurau, Urban, Urban Campaign, Viaduct, waterfront, wine and food",Alistair Guthrie,JPG,23.5 MB,5504×8256px,16/11/2023,https://visuals.newzealand.com/asset-page/234931-auckland-city-auckland,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\234931-auckland-city-auckland.jpg,Yes
Tourism New Zealand,234943,"Auckland City, Auckland",Auckland,"Auckland City, Auckland",WorldWide - Unpaid Only,No,"activities, Activity, Auckland, Auckland city, Auckland viaduct, city, Dining, exclusive license, food, Food and Beverage Industry Toolkit, food and drink, food and wine, food & drink, food experience, Food & Wine, Fun Things To Do, Image, Karangahape Road, K Road, People, Pici, Pici restaurant, restaurant, St Kevins Arcade, Tamaki Makaurau, TNZ exclusive license, Urban, Urban Campaign, Viaduct, waterfront, wine and food",Alistair Guthrie,JPG,24.84 MB,5504×8256px,16/11/2023,https://visuals.newzealand.com/asset-page/234943-auckland-city-auckland,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\234943-auckland-city-auckland.jpg,Yes
Tourism New Zealand,234914,"Auckland City, Auckland",Auckland,"Auckland City, Auckland",WorldWide - Unpaid Only,No,"activities, Activity, Auckland, Auckland city, Britomart, Britomart market, city, Farmers Market, flowers, food, food and drink, food & drink, food experience, Image, Market, Markets, People, Tamaki Makaurau, Urban, Urban Campaign",Alistair Guthrie,JPG,17.26 MB,5504×8256px,16/11/2023,https://visuals.newzealand.com/asset-page/234914-auckland-city-auckland,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\234914-auckland-city-auckland.jpg,Yes
Tourism New Zealand,234926,"Auckland City, Auckland",Auckland,"Auckland City, Auckland",WorldWide - Unpaid Only,No,"activities, Activity, Auckland, Auckland city, Auckland viaduct, bar, city, Cocktail bar, cocktails, Dining, food, Food and Beverage Industry Toolkit, food and drink, food and wine, food & drink, food experience, Food & Wine, Fun Things To Do, Image, Karangahape Road, K Road, People, Pici, Pici restaurant, restaurant, St Kevins Arcade, Tamaki Makaurau, Urban, Urban Campaign, Viaduct, waterfront, wine and food",Alistair Guthrie,JPG,26.07 MB,8256×5504px,16/11/2023,https://visuals.newzealand.com/asset-page/234926-auckland-city-auckland,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\234926-auckland-city-auckland.jpg,Yes
Tourism New Zealand,234936,"Auckland City, Auckland",Auckland,"Auckland City, Auckland",WorldWide - Unpaid Only,No,"activities, Activity, Auckland, Auckland city, Auckland viaduct, bar, city, Cocktail bar, cocktails, Dining, food, Food and Beverage Industry Toolkit, food and drink, food and wine, food & drink, food experience, Food & Wine, Fun Things To Do, Image, Karangahape Road, K Road, People, Pici, Pici restaurant, restaurant, St Kevins Arcade, Tamaki Makaurau, Urban, Urban Campaign, Viaduct, waterfront, wine and food",Alistair Guthrie,JPG,20 MB,5504×8256px,16/11/2023,https://visuals.newzealand.com/asset-page/234936-auckland-city-auckland,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\234936-auckland-city-auckland.jpg,Yes
Tourism New Zealand,234928,"Auckland City, Auckland",Auckland,"Auckland City, Auckland",WorldWide - Unpaid Only,No,"activities, Activity, Auckland, Auckland city, Auckland viaduct, city, Dining, exclusive license, food, Food and Beverage Industry Toolkit, food and drink, food and wine, food & drink, food experience, Food & Wine, Fun Things To Do, Image, Karangahape Road, K Road, People, Pici, Pici restaurant, restaurant, St Kevins Arcade, Tamaki Makaurau, TNZ exclusive license, Urban, Urban Campaign, Viaduct, waterfront, wine and food",Alistair Guthrie,JPG,27.13 MB,5504×8256px,16/11/2023,https://visuals.newzealand.com/asset-page/234928-auckland-city-auckland,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\234928-auckland-city-auckland.jpg,Yes
Tourism New Zealand,234904,"Auckland City, Auckland",Auckland,"Auckland City, Auckland",WorldWide - Unpaid Only,No,"Auckland, Auckland city, bar, Bar Albert, city, City views, Cocktail, Cocktail bar, cocktails, Dining, exclusive license, Food and Beverage Industry Toolkit, food and drink, food and wine, food & drink, Image, People, Tamaki Makaurau, TNZ exclusive license, Urban, Urban Campaign, wine and food",Alistair Guthrie,JPG,15.34 MB,5504×8256px,16/11/2023,https://visuals.newzealand.com/asset-page/234904-auckland-city-auckland,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\234904-auckland-city-auckland.jpg,Yes
Tourism New Zealand,234894,"Auckland City, Auckland",Auckland,"Auckland City, Auckland",WorldWide - Unpaid Only,No,"activities, Activity, art, Art gallery, Auckland, Auckland Art Gallery, Auckland city, city, exclusive license, Gallery, Image, People, Rainy day activity, relaxing, Tamaki Makaurau, TNZ exclusive license, Urban, Urban Campaign",Alistair Guthrie,JPG,22.37 MB,5504×8256px,16/11/2023,https://visuals.newzealand.com/asset-page/234894-auckland-city-auckland,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\234894-auckland-city-auckland.jpg,Yes
Tourism New Zealand,234867,"Coronet Peak, Queenstown",Otago,Queenstown,WorldWide - Unpaid Only,No,"activities, coronet peak, family, food, Food and Beverage Industry Toolkit, food and wine, food & drink, food experience, friends, Image, Mountains, Otago, People, Person, qualmark, Queenstown, Queenstown Activity, scenery, scenic, Scenic lunch, Skii, skiing, snowboard, snowboarding, TNZ exclusive license, Tourism New Zealand, Winter",Miles Holden,JPG,17.79 MB,7206×4806px,28/05/2024,https://visuals.newzealand.com/asset-page/234867-coronet-peak-queenstown,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\234867-coronet-peak-queenstown.jpg,Yes
Tourism New Zealand,234870,"Coronet Peak, Queenstown",Otago,Queenstown,WorldWide - Unpaid Only,No,"activities, Chair lift, coronet peak, family, Family ski, Image, lesson, Mountains, New Zealand winter, Otago, People, Person, qualmark, Queenstown, scenery, scenic, ski field, Skii, skiing, Ski instructor, Ski lesson, Ski trip, snowboard, snowboarding, Snowboarding instructor, Snowboard lesson, Snowboard lessons, TNZ exclusive license, Tourism New Zealand, Winter",Miles Holden,JPG,18.67 MB,7738×5161px,28/05/2024,https://visuals.newzealand.com/asset-page/234870-coronet-peak-queenstown,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\234870-coronet-peak-queenstown.jpg,Yes
Tourism New Zealand,234899,"Auckland City, Auckland",Auckland,"Auckland City, Auckland",WorldWide - Unpaid Only,No,"activities, Activity, art, Art gallery, Auckland, Auckland Art Gallery, Auckland city, city, Gallery, Image, People, Rainy day activity, relaxing, summer, Tamaki Makaurau, Urban, Urban Campaign",Alistair Guthrie,JPG,25.35 MB,8176×5504px,16/11/2023,https://visuals.newzealand.com/asset-page/234899-auckland-city-auckland,C:\Users\liams\Parnell Partners Group\Curated Experiences - Documents\Assets Library\Images\234899-auckland-city-auckland.jpg,Yes
